,iso_code,year,Type,consumption,electricity,production
10825,CHN,2022,other_renewable,570.612,182.596,0.0
10826,CHN,2022,renewables,6712.969,2670.59,0.0
10827,CHN,2022,solar,1049.803,427.27,0.0
10828,CHN,2022,wind,1873.882,762.67,0.0
10829,CHN,2023,biofuel,31.683,198.13,0.0
10830,CHN,2023,coal,25181.209,5753.88,25933.818
10831,CHN,2023,fossil,0.0,6127.58,0.0
10832,CHN,2023,fossil_fuel,38320.816,0.0,0.0
10833,CHN,2023,gas,4048.381,297.8,2342.583
10834,CHN,2023,hydro,2990.233,1226.0,0.0
10835,CHN,2023,low_carbon,8286.984,3328.87,0.0
10836,CHN,2023,nuclear,1060.293,434.72,0.0
10837,CHN,2023,oil,9091.228,75.9,2430.972
10838,CHN,2023,other_renewable,619.362,198.196,0.0
10839,CHN,2023,renewables,7226.692,2894.15,0.0
10840,CHN,2023,solar,1424.756,584.15,0.0
10841,CHN,2023,wind,2160.658,885.87,0.0
10842,CHN,2024,biofuel,37.228,208.3,0.0
10843,CHN,2024,coal,25599.307,5859.87,26245.023
10844,CHN,2024,fossil,0.0,6239.0,0.0
10845,CHN,2024,fossil_fuel,38907.273,0.0,0.0
10846,CHN,2024,gas,4343.913,302.91,2483.896
10847,CHN,2024,hydro,3303.059,1354.43,0.0
10848,CHN,2024,low_carbon,9569.717,3833.6,0.0
10849,CHN,2024,nuclear,1099.634,445.17,0.0
10850,CHN,2024,oil,8964.054,76.22,2475.922
10851,CHN,2024,other_renewable,651.551,208.496,0.0
10852,CHN,2024,renewables,8470.082,3388.43,0.0
10853,CHN,2024,solar,2046.439,834.1,0.0
10854,CHN,2024,wind,2431.805,991.6,0.0
15145,DEU,2001,biofuel,3.597,4.59,0.0
15146,DEU,2001,coal,994.936,293.74,677.528
15147,DEU,2001,fossil,0.0,369.76,0.0
15148,DEU,2001,fossil_fuel,3460.381,0.0,0.0
15149,DEU,2001,gas,874.482,55.5,178.334
15150,DEU,2001,hydro,64.088,22.73,0.0
15151,DEU,2001,low_carbon,586.435,209.18,0.0
15152,DEU,2001,nuclear,473.218,171.3,0.0
15153,DEU,2001,oil,1590.963,20.52,41.154
15154,DEU,2001,other_renewable,16.25,4.59,0.0
15155,DEU,2001,renewables,113.217,37.88,0.0
15156,DEU,2001,solar,0.276,0.1,0.0
15157,DEU,2001,wind,29.006,10.46,0.0
15158,DEU,2002,biofuel,5.652,5.31,0.0
15159,DEU,2002,coal,997.149,299.6,679.462
15160,DEU,2002,fossil,0.0,374.43,0.0
15161,DEU,2002,fossil_fuel,3408.057,0.0,0.0
15162,DEU,2002,gas,873.128,56.3,177.868
15163,DEU,2002,hydro,64.932,23.12,0.0
15164,DEU,2002,low_carbon,586.041,209.33,0.0
15165,DEU,2002,nuclear,451.622,164.84,0.0
15166,DEU,2002,oil,1537.78,18.53,43.691
15167,DEU,2002,other_renewable,20.0,5.31,0.0
15168,DEU,2002,renewables,134.419,44.49,0.0
15169,DEU,2002,solar,0.548,0.2,0.0
15170,DEU,2002,wind,43.288,15.86,0.0
15171,DEU,2003,biofuel,8.099,8.95,0.0
15172,DEU,2003,coal,1013.62,304.63,672.2
15173,DEU,2003,fossil,0.0,390.3,0.0
15174,DEU,2003,fossil_fuel,3405.057,0.0,0.0
15175,DEU,2003,gas,883.72,62.59,185.157
15176,DEU,2003,hydro,49.922,18.32,0.0
15177,DEU,2003,low_carbon,588.601,211.73,0.0
15178,DEU,2003,nuclear,449.755,165.06,0.0
15179,DEU,2003,oil,1507.717,23.08,45.872
15180,DEU,2003,other_renewable,27.965,8.95,0.0
15181,DEU,2003,renewables,138.846,46.67,0.0
15182,DEU,2003,solar,0.853,0.31,0.0
15183,DEU,2003,wind,52.008,19.09,0.0
15184,DEU,2004,biofuel,10.795,10.64,0.0
15185,DEU,2004,coal,988.11,298.77,679.345
15186,DEU,2004,fossil,0.0,384.56,0.0
15187,DEU,2004,fossil_fuel,3366.811,0.0,0.0
15188,DEU,2004,gas,888.211,62.67,171.335
15189,DEU,2004,hydro,56.221,20.75,0.0
15190,DEU,2004,low_carbon,625.025,225.04,0.0
15191,DEU,2004,nuclear,452.751,167.07,0.0
15192,DEU,2004,oil,1490.49,23.12,43.2
15193,DEU,2004,other_renewable,33.236,10.64,0.0
15194,DEU,2004,renewables,172.275,57.97,0.0
15195,DEU,2004,solar,1.509,0.56,0.0
15196,DEU,2004,wind,70.512,26.02,0.0
15197,DEU,2005,biofuel,19.94,14.71,0.0
15198,DEU,2005,coal,945.387,288.14,657.931
15199,DEU,2005,fossil,0.0,386.86,0.0
15200,DEU,2005,fossil_fuel,3308.255,0.0,0.0
15201,DEU,2005,gas,902.81,72.19,165.427
15202,DEU,2005,hydro,52.79,19.64,0.0
15203,DEU,2005,low_carbon,635.145,226.48,0.0
15204,DEU,2005,nuclear,438.277,163.05,0.0
15205,DEU,2005,oil,1460.058,26.53,42.463
15206,DEU,2005,other_renewable,45.961,14.71,0.0
15207,DEU,2005,renewables,196.868,63.43,0.0
15208,DEU,2005,solar,3.516,1.31,0.0
15209,DEU,2005,wind,74.661,27.77,0.0
15210,DEU,2006,biofuel,31.799,18.94,0.0
15211,DEU,2006,coal,983.311,288.93,620.453
15212,DEU,2006,fossil,0.0,390.37,0.0
15213,DEU,2006,fossil_fuel,3360.617,0.0,0.0
15214,DEU,2006,gas,920.069,74.73,163.422
15215,DEU,2006,hydro,53.559,20.03,0.0
15216,DEU,2006,low_carbon,681.816,239.83,0.0
15217,DEU,2006,nuclear,447.476,167.27,0.0
15218,DEU,2006,oil,1457.237,26.71,42.861
15219,DEU,2006,other_renewable,59.173,18.94,0.0
15220,DEU,2006,renewables,234.34,72.56,0.0
15221,DEU,2006,solar,6.056,2.27,0.0
15222,DEU,2006,wind,83.754,31.32,0.0
15223,DEU,2007,biofuel,36.146,24.62,0.0
15224,DEU,2007,coal,1008.287,297.1,632.836
15225,DEU,2007,fossil,0.0,401.13,0.0
15226,DEU,2007,fossil_fuel,3214.107,0.0,0.0
15227,DEU,2007,gas,886.362,77.45,149.697
15228,DEU,2007,hydro,56.303,21.17,0.0
15229,DEU,2007,low_carbon,659.21,229.97,0.0
15230,DEU,2007,nuclear,373.761,140.53,0.0
15231,DEU,2007,oil,1319.459,26.58,42.077
15232,DEU,2007,other_renewable,76.925,24.62,0.0
15233,DEU,2007,renewables,285.449,89.44,0.0
15234,DEU,2007,solar,8.343,3.14,0.0
15235,DEU,2007,wind,107.731,40.51,0.0
15236,DEU,2008,biofuel,31.715,28.02,0.0
15237,DEU,2008,coal,931.808,275.21,582.616
15238,DEU,2008,fossil,0.0,389.43,0.0
15239,DEU,2008,fossil_fuel,3225.884,0.0,0.0
15240,DEU,2008,gas,895.006,88.48,136.351
15241,DEU,2008,hydro,53.939,20.44,0.0
15242,DEU,2008,low_carbon,686.899,242.86,0.0
15243,DEU,2008,nuclear,392.551,148.49,0.0
15244,DEU,2008,oil,1399.069,25.74,38.173
15245,DEU,2008,other_renewable,87.604,28.04,0.0
15246,DEU,2008,renewables,294.348,94.37,0.0
15247,DEU,2008,solar,11.894,4.51,0.0
15248,DEU,2008,wind,109.195,41.38,0.0
15249,DEU,2009,biofuel,31.513,30.89,0.0
15250,DEU,2009,coal,834.292,253.45,539.803
15251,DEU,2009,fossil,0.0,356.95,0.0
15252,DEU,2009,fossil_fuel,3018.432,0.0,0.0
15253,DEU,2009,gas,844.301,80.27,127.462
15254,DEU,2009,hydro,49.95,19.03,0.0
15255,DEU,2009,low_carbon,653.28,231.01,0.0
15256,DEU,2009,nuclear,354.152,134.93,0.0
15257,DEU,2009,oil,1339.838,23.23,34.896
15258,DEU,2009,other_renewable,96.576,30.91,0.0
15259,DEU,2009,renewables,299.128,96.08,0.0
15260,DEU,2009,solar,17.625,6.72,0.0
15261,DEU,2009,wind,103.465,39.42,0.0
15262,DEU,2010,biofuel,31.542,33.92,0.0
15263,DEU,2010,coal,896.172,262.89,533.795
15264,DEU,2010,fossil,0.0,378.24,0.0
15265,DEU,2010,fossil_fuel,3134.529,0.0,0.0
15266,DEU,2010,gas,880.712,88.76,111.24
15267,DEU,2010,hydro,54.565,20.95,0.0
15268,DEU,2010,low_carbon,689.775,245.97,0.0
15269,DEU,2010,nuclear,366.031,140.56,0.0
15270,DEU,2010,oil,1357.644,26.59,31.089
15271,DEU,2010,other_renewable,106.1,33.95,0.0
15272,DEU,2010,renewables,323.744,105.41,0.0
15273,DEU,2010,solar,31.154,11.96,0.0
15274,DEU,2010,wind,100.383,38.55,0.0
15275,DEU,2011,biofuel,32.848,36.89,0.0
15276,DEU,2011,coal,910.791,262.46,543.482
15277,DEU,2011,fossil,0.0,372.6,0.0
15278,DEU,2011,fossil_fuel,3032.669,0.0,0.0
15279,DEU,2011,gas,808.607,85.67,104.655
15280,DEU,2011,hydro,45.78,17.67,0.0
15281,DEU,2011,low_carbon,654.641,232.4,0.0
15282,DEU,2011,nuclear,279.718,107.97,0.0
15283,DEU,2011,oil,1313.271,24.47,32.358
15284,DEU,2011,other_renewable,115.342,36.91,0.0
15285,DEU,2011,renewables,374.923,124.43,0.0
15286,DEU,2011,solar,51.79,19.99,0.0
15287,DEU,2011,wind,129.163,49.86,0.0
15288,DEU,2012,biofuel,34.993,43.2,0.0
15289,DEU,2012,coal,936.074,276.23,555.595
15290,DEU,2012,fossil,0.0,376.95,0.0
15291,DEU,2012,fossil_fuel,3052.564,0.0,0.0
15292,DEU,2012,gas,811.101,75.95,94.614
15293,DEU,2012,hydro,56.07,21.75,0.0
15294,DEU,2012,low_carbon,684.616,242.86,0.0
15295,DEU,2012,nuclear,256.34,99.46,0.0
15296,DEU,2012,oil,1305.389,24.77,32.446
15297,DEU,2012,other_renewable,135.09,43.23,0.0
15298,DEU,2012,renewables,428.276,143.4,0.0
15299,DEU,2012,solar,68.928,26.74,0.0
15300,DEU,2012,wind,133.196,51.68,0.0
15301,DEU,2013,biofuel,31.312,45.51,0.0
15302,DEU,2013,coal,963.399,288.2,524.756
15303,DEU,2013,fossil,0.0,380.45,0.0
15304,DEU,2013,fossil_fuel,3147.404,0.0,0.0
15305,DEU,2013,gas,849.743,67.0,86.041
15306,DEU,2013,hydro,58.818,23.0,0.0
15307,DEU,2013,low_carbon,694.622,249.24,0.0
15308,DEU,2013,nuclear,248.824,97.29,0.0
15309,DEU,2013,oil,1334.262,25.25,32.716
15310,DEU,2013,other_renewable,142.476,45.59,0.0
15311,DEU,2013,renewables,445.798,151.95,0.0
15312,DEU,2013,solar,78.315,30.62,0.0
15313,DEU,2013,wind,134.877,52.74,0.0
15314,DEU,2014,biofuel,32.831,48.29,0.0
15315,DEU,2014,coal,925.895,274.41,513.277
15316,DEU,2014,fossil,0.0,359.69,0.0
15317,DEU,2014,fossil_fuel,2963.163,0.0,0.0
15318,DEU,2014,gas,738.95,60.61,80.827
15319,DEU,2014,hydro,49.84,19.59,0.0
15320,DEU,2014,low_carbon,720.071,259.06,0.0
15321,DEU,2014,nuclear,247.148,97.13,0.0
15322,DEU,2014,oil,1298.318,24.67,30.51
15323,DEU,2014,other_renewable,151.207,48.39,0.0
15324,DEU,2014,renewables,472.924,161.93,0.0
15325,DEU,2014,solar,90.198,35.45,0.0
15326,DEU,2014,wind,148.847,58.5,0.0
15327,DEU,2015,biofuel,30.778,50.33,0.0
15328,DEU,2015,coal,915.056,272.2,497.909
15329,DEU,2015,fossil,0.0,359.24,0.0
15330,DEU,2015,fossil_fuel,2981.134,0.0,0.0
15331,DEU,2015,gas,769.536,61.47,75.244
15332,DEU,2015,hydro,48.043,18.98,0.0
15333,DEU,2015,low_carbon,769.384,279.93,0.0
15334,DEU,2015,nuclear,232.37,91.79,0.0
15335,DEU,2015,oil,1296.542,25.57,30.494
15336,DEU,2015,other_renewable,157.686,50.46,0.0
15337,DEU,2015,renewables,537.013,188.14,0.0
15338,DEU,2015,solar,96.395,38.08,0.0
15339,DEU,2015,wind,204.111,80.62,0.0
15340,DEU,2016,biofuel,30.851,50.93,0.0
15341,DEU,2016,coal,889.935,261.75,460.972
15342,DEU,2016,fossil,0.0,367.76,0.0
15343,DEU,2016,fossil_fuel,3060.661,0.0,0.0
15344,DEU,2016,gas,848.847,80.62,69.23
15345,DEU,2016,hydro,51.623,20.55,0.0
15346,DEU,2016,low_carbon,749.997,273.76,0.0
15347,DEU,2016,nuclear,212.649,84.63,0.0
15348,DEU,2016,oil,1321.879,25.39,29.639
15349,DEU,2016,other_renewable,159.698,51.1,0.0
15350,DEU,2016,renewables,537.348,189.13,0.0
15351,DEU,2016,solar,94.362,37.56,0.0
15352,DEU,2016,wind,200.814,79.92,0.0
15353,DEU,2017,biofuel,31.384,50.92,0.0
15354,DEU,2017,coal,835.93,241.26,458.444
15355,DEU,2017,fossil,0.0,352.46,0.0
15356,DEU,2017,fossil_fuel,3122.243,0.0,0.0
15357,DEU,2017,gas,877.385,86.04,63.762
15358,DEU,2017,hydro,50.375,20.15,0.0
15359,DEU,2017,low_carbon,793.332,292.0,0.0
15360,DEU,2017,nuclear,190.811,76.32,0.0
15361,DEU,2017,oil,1408.928,25.16,0.0
15362,DEU,2017,other_renewable,159.626,51.08,0.0
15363,DEU,2017,renewables,602.521,215.68,0.0
15364,DEU,2017,solar,96.903,38.76,0.0
15365,DEU,2017,wind,264.232,105.69,0.0
15366,DEU,2018,biofuel,32.718,50.79,0.0
15367,DEU,2018,coal,806.69,228.16,439.408
15368,DEU,2018,fossil,0.0,333.35,0.0
15369,DEU,2018,fossil_fuel,3002.167,0.0,0.0
15370,DEU,2018,gas,858.507,81.56,55.418
15371,DEU,2018,hydro,44.012,17.69,0.0
15372,DEU,2018,low_carbon,808.842,298.93,0.0
15373,DEU,2018,nuclear,189.067,76.0,0.0
15374,DEU,2018,oil,1336.97,23.63,0.0
15375,DEU,2018,other_renewable,159.286,50.97,0.0
15376,DEU,2018,renewables,619.775,222.93,0.0
15377,DEU,2018,solar,110.249,44.32,0.0
15378,DEU,2018,wind,273.51,109.95,0.0
15379,DEU,2019,biofuel,32.16,50.13,0.0
15380,DEU,2019,coal,624.218,171.45,330.528
15381,DEU,2019,fossil,0.0,283.85,0.0
15382,DEU,2019,fossil_fuel,2868.076,0.0,0.0
15383,DEU,2019,gas,892.83,90.0,53.308
15384,DEU,2019,hydro,48.839,19.73,0.0
15385,DEU,2019,low_carbon,847.632,316.24,0.0
15386,DEU,2019,nuclear,185.82,75.07,0.0
15387,DEU,2019,oil,1351.028,22.4,0.0
15388,DEU,2019,other_renewable,157.261,50.33,0.0
15389,DEU,2019,renewables,661.812,241.17,0.0
15390,DEU,2019,solar,111.933,45.22,0.0
15391,DEU,2019,wind,311.619,125.89,0.0
15392,DEU,2020,biofuel,39.271,50.93,0.0
15393,DEU,2020,coal,514.867,134.6,271.945
15394,DEU,2020,fossil,0.0,250.88,0.0
15395,DEU,2020,fossil_fuel,2609.179,0.0,0.0
15396,DEU,2020,gas,871.075,95.0,45.324
15397,DEU,2020,hydro,45.24,18.72,0.0
15398,DEU,2020,low_carbon,851.749,315.87,0.0
15399,DEU,2020,nuclear,158.969,64.38,0.0
15400,DEU,2020,oil,1223.238,21.28,0.0
15401,DEU,2020,other_renewable,159.879,51.16,0.0
15402,DEU,2020,renewables,692.78,251.49,0.0
15403,DEU,2020,solar,122.212,49.5,0.0
15404,DEU,2020,wind,326.178,132.11,0.0
15405,DEU,2021,biofuel,34.888,49.1,0.0
15406,DEU,2021,coal,621.935,164.65,320.333
15407,DEU,2021,fossil,0.0,277.2,0.0
15408,DEU,2021,fossil_fuel,2749.067,0.0,0.0
15409,DEU,2021,gas,917.38,90.31,45.368
15410,DEU,2021,hydro,48.417,19.66,0.0
15411,DEU,2021,low_carbon,814.688,301.63,0.0
15412,DEU,2021,nuclear,170.272,69.13,0.0
15413,DEU,2021,oil,1209.752,22.24,0.0
15414,DEU,2021,other_renewable,157.202,49.34,0.0
15415,DEU,2021,renewables,644.416,232.5,0.0
15416,DEU,2021,solar,121.527,49.34,0.0
15417,DEU,2021,wind,282.382,114.16,0.0
15418,DEU,2022,biofuel,34.941,48.6,0.0
15419,DEU,2022,coal,641.76,179.93,331.344
15420,DEU,2022,fossil,0.0,280.63,0.0
15421,DEU,2022,fossil_fuel,2639.55,0.0,0.0
15422,DEU,2022,gas,755.813,79.05,42.573
15423,DEU,2022,hydro,43.303,17.62,0.0
15424,DEU,2022,low_carbon,780.56,286.25,0.0
15425,DEU,2022,nuclear,85.281,34.71,0.0
15426,DEU,2022,oil,1241.977,21.65,0.0
15427,DEU,2022,other_renewable,162.196,48.81,0.0
15428,DEU,2022,renewables,695.28,251.54,0.0
15429,DEU,2022,solar,148.167,60.3,0.0
15430,DEU,2022,wind,306.673,124.81,0.0
15431,DEU,2023,biofuel,36.032,45.91,0.0
15432,DEU,2023,coal,487.423,124.97,254.48
15433,DEU,2023,fossil,0.0,224.79,0.0
15434,DEU,2023,fossil_fuel,2380.906,0.0,0.0
15435,DEU,2023,gas,727.971,77.73,38.061
15436,DEU,2023,hydro,48.525,19.89,0.0
15437,DEU,2023,low_carbon,758.62,271.91,0.0
15438,DEU,2023,nuclear,17.599,7.22,0.0
15439,DEU,2023,oil,1165.512,22.09,0.0
15440,DEU,2023,other_renewable,154.91,46.1,0.0
15441,DEU,2023,renewables,741.021,264.69,0.0
15442,DEU,2023,solar,155.788,61.22,0.0
15443,DEU,2023,wind,345.766,137.48,0.0
15444,DEU,2024,biofuel,30.576,45.91,0.0
15445,DEU,2024,coal,438.235,104.35,228.762
15446,DEU,2024,fossil,0.0,202.93,0.0
15447,DEU,2024,fossil_fuel,2400.492,0.0,0.0
15448,DEU,2024,gas,785.71,79.15,36.603
15449,DEU,2024,hydro,54.178,23.41,0.0
15450,DEU,2024,low_carbon,756.721,273.94,0.0
15451,DEU,2024,nuclear,0.0,0.0,0.0
15452,DEU,2024,oil,1176.547,19.43,0.0
15453,DEU,2024,other_renewable,152.472,46.1,0.0
15454,DEU,2024,renewables,756.721,273.94,0.0
15455,DEU,2024,solar,180.815,70.99,0.0
15456,DEU,2024,wind,338.68,133.44,0.0
18213,ESP,2001,biofuel,0.0,1.63,0.0
18214,ESP,2001,coal,222.924,70.27,91.447
18215,ESP,2001,fossil,0.0,120.06,0.0
18216,ESP,2001,fossil_fuel,1261.818,0.0,0.0
18217,ESP,2001,gas,190.694,23.36,5.773
18218,ESP,2001,hydro,113.334,40.89,0.0
18219,ESP,2001,low_carbon,313.158,113.01,0.0
18220,ESP,2001,nuclear,175.989,63.71,0.0
18221,ESP,2001,oil,848.199,26.43,4.393
18222,ESP,2001,other_renewable,5.097,1.63,0.0
18223,ESP,2001,renewables,137.169,49.3,0.0
18224,ESP,2001,solar,0.066,0.02,0.0
18225,ESP,2001,wind,18.671,6.76,0.0
18226,ESP,2002,biofuel,0.0,2.59,0.0
18227,ESP,2002,coal,251.185,81.18,89.365
18228,ESP,2002,fossil,0.0,143.72,0.0
18229,ESP,2002,fossil_fuel,1335.614,0.0,0.0
18230,ESP,2002,gas,218.034,32.39,6.036
18231,ESP,2002,hydro,62.795,21.22,0.0
18232,ESP,2002,low_carbon,269.199,96.19,0.0
18233,ESP,2002,nuclear,172.647,63.02,0.0
18234,ESP,2002,oil,866.395,30.15,3.967
18235,ESP,2002,other_renewable,8.081,2.59,0.0
18236,ESP,2002,renewables,96.552,33.17,0.0
18237,ESP,2002,solar,0.082,0.02,0.0
18238,ESP,2002,wind,25.595,9.34,0.0
18239,ESP,2003,biofuel,0.0,3.18,0.0
18240,ESP,2003,coal,234.1,74.73,83.085
18241,ESP,2003,fossil,0.0,139.67,0.0
18242,ESP,2003,fossil_fuel,1358.223,0.0,0.0
18243,ESP,2003,gas,248.287,39.37,2.405
18244,ESP,2003,hydro,111.864,40.48,0.0
18245,ESP,2003,low_carbon,323.424,117.63,0.0
18246,ESP,2003,nuclear,168.597,61.88,0.0
18247,ESP,2003,oil,875.835,25.57,4.082
18248,ESP,2003,other_renewable,9.95,3.18,0.0
18249,ESP,2003,renewables,154.827,55.75,0.0
18250,ESP,2003,solar,0.112,0.02,0.0
18251,ESP,2003,wind,32.902,12.07,0.0
18252,ESP,2004,biofuel,0.0,3.33,0.0
18253,ESP,2004,coal,244.8,79.1,80.503
18254,ESP,2004,fossil,0.0,162.87,0.0
18255,ESP,2004,fossil_fuel,1421.262,0.0,0.0
18256,ESP,2004,gas,292.691,55.46,4.005
18257,ESP,2004,hydro,85.843,31.08,0.0
18258,ESP,2004,low_carbon,311.322,113.74,0.0
18259,ESP,2004,nuclear,172.374,63.61,0.0
18260,ESP,2004,oil,883.771,28.31,3.722
18261,ESP,2004,other_renewable,10.406,3.33,0.0
18262,ESP,2004,renewables,138.948,50.13,0.0
18263,ESP,2004,solar,0.152,0.02,0.0
18264,ESP,2004,wind,42.547,15.7,0.0
18265,ESP,2005,biofuel,0.0,2.65,0.0
18266,ESP,2005,coal,238.566,79.06,77.06
18267,ESP,2005,fossil,0.0,189.65,0.0
18268,ESP,2005,fossil_fuel,1491.832,0.0,0.0
18269,ESP,2005,gas,347.02,79.01,1.868
18270,ESP,2005,hydro,48.043,18.39,0.0
18271,ESP,2005,low_carbon,268.043,99.81,0.0
18272,ESP,2005,nuclear,154.675,57.54,0.0
18273,ESP,2005,oil,906.246,31.58,1.914
18274,ESP,2005,other_renewable,8.291,2.65,0.0
18275,ESP,2005,renewables,113.369,42.27,0.0
18276,ESP,2005,solar,0.11,0.05,0.0
18277,ESP,2005,wind,56.925,21.18,0.0
18278,ESP,2006,biofuel,0.0,2.77,0.0
18279,ESP,2006,coal,208.27,66.74,72.606
18280,ESP,2006,fossil,0.0,183.31,0.0
18281,ESP,2006,fossil_fuel,1469.746,0.0,0.0
18282,ESP,2006,gas,363.174,90.57,0.816
18283,ESP,2006,hydro,69.225,25.96,0.0
18284,ESP,2006,low_carbon,301.268,112.28,0.0
18285,ESP,2006,nuclear,160.765,60.13,0.0
18286,ESP,2006,oil,898.302,26.0,1.853
18287,ESP,2006,other_renewable,8.669,2.77,0.0
18288,ESP,2006,renewables,140.503,52.15,0.0
18289,ESP,2006,solar,0.318,0.12,0.0
18290,ESP,2006,wind,62.291,23.3,0.0
18291,ESP,2007,biofuel,4.907,2.9,0.0
18292,ESP,2007,coal,233.03,72.8,68.21
18293,ESP,2007,fossil,0.0,188.46,0.0
18294,ESP,2007,fossil_fuel,1508.342,0.0,0.0
18295,ESP,2007,gas,369.573,94.8,0.201
18296,ESP,2007,hydro,72.428,27.31,0.0
18297,ESP,2007,low_carbon,307.612,113.4,0.0
18298,ESP,2007,nuclear,146.551,55.1,0.0
18299,ESP,2007,oil,905.739,20.86,1.701
18300,ESP,2007,other_renewable,9.056,2.9,0.0
